"VK-Auftrag";"VK";"VK-Position";"KundeName";"SpeditionsGruppe_ID_Nr";"SpeditionsGruppeBemerkung";"Warenempfänger"
"100081497";"100081497-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081498";"100081498-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081500";"100081500-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081501";"100081501-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081501";"100081501-11";11;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081502";"100081502-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081503";"100081503-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081504";"100081504-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081504";"100081504-11";11;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081505";"100081505-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081505";"100081505-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081505";"100081505-12";12;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081506";"100081506-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081506";"100081506-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081507";"100081507-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081508";"100081508-10";10;"Sanitas Troesch AG, Carouge";1;"Sanitas Troesch AG";"H00000037"
"100081509";"100081509-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081510";"100081510-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081511";"100081511-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081512";"100081512-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081513";"100081513-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081513";"100081513-11";11;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081514";"100081514-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081514";"100081514-20";20;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081515";"100081515-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081516";"100081516-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081518";"100081518-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081518";"100081518-11";11;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081519";"100081519-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081519";"100081519-11";11;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081519";"100081519-20";20;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081520";"100081520-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081521";"100081521-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081522";"100081522-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081524";"100081524-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081525";"100081525-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081526";"100081526-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081527";"100081527-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081527";"100081527-20";20;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081528";"100081528-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081528";"100081528-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081528";"100081528-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081529";"100081529-10";10;"Sanitas Troesch AG, Lugano";1;"Sanitas Troesch AG";"H00000038"
"100081530";"100081530-10";10;"Sanitas Troesch AG, Toffen";1;"Sanitas Troesch AG";"H00000026"
"100081531";"100081531-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081532";"100081532-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081532";"100081532-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081533";"100081533-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081533";"100081533-11";11;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081533";"100081533-20";20;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081533";"100081533-21";21;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081534";"100081534-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081534";"100081534-11";11;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081534";"100081534-12";12;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081534";"100081534-20";20;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081535";"100081535-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081536";"100081536-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081537";"100081537-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081537";"100081537-11";11;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081538";"100081538-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081538";"100081538-11";11;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081539";"100081539-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081540";"100081540-20";20;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081541";"100081541-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081546";"100081546-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081546";"100081546-20";20;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081548";"100081548-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081549";"100081549-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081550";"100081550-10";10;"Sanitas Troesch AG, Toffen";1;"Sanitas Troesch AG";"H00000026"
"100081552";"100081552-10";10;"Sanitas Troesch AG, Carouge";1;"Sanitas Troesch AG";"H00000037"
"100081552";"100081552-20";20;"Sanitas Troesch AG, Carouge";1;"Sanitas Troesch AG";"H00000037"
"100081554";"100081554-30";30;"Sanitas Troesch AG, Lugano";1;"Sanitas Troesch AG";"H00000038"
"100081555";"100081555-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081555";"100081555-11";11;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081556";"100081556-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081558";"100081558-10";10;"Sanitas Troesch AG, Dättwil";1;"Sanitas Troesch AG";"H00000022"
"100081559";"100081559-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081560";"100081560-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081561";"100081561-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081561";"100081561-20";20;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081562";"100081562-10";10;"Sanitas Troesch AG, Dättwil";1;"Sanitas Troesch AG";"H00000022"
"100081563";"100081563-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081563";"100081563-20";20;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081564";"100081564-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081564";"100081564-20";20;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081565";"100081565-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081566";"100081566-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081567";"100081567-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081569";"100081569-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081569";"100081569-11";11;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081570";"100081570-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081570";"100081570-20";20;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081571";"100081571-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081571";"100081571-20";20;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081572";"100081572-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081573";"100081573-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081573";"100081573-20";20;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081573";"100081573-30";30;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081573";"100081573-40";40;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081573";"100081573-41";41;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081574";"100081574-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081575";"100081575-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081576";"100081576-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081576";"100081576-11";11;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081578";"100081578-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081578";"100081578-11";11;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081578";"100081578-12";12;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081578";"100081578-13";13;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081578";"100081578-14";14;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081579";"100081579-10";10;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100081580";"100081580-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081580";"100081580-11";11;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081580";"100081580-12";12;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081580";"100081580-13";13;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081580";"100081580-14";14;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081580";"100081580-20";20;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081581";"100081581-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081581";"100081581-20";20;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081582";"100081582-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081583";"100081583-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081583";"100081583-11";11;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081585";"100081585-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081585";"100081585-11";11;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081586";"100081586-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081587";"100081587-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081587";"100081587-11";11;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081588";"100081588-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081589";"100081589-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081589";"100081589-20";20;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081591";"100081591-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081591";"100081591-20";20;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081592";"100081592-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081593";"100081593-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081593";"100081593-11";11;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081593";"100081593-12";12;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081593";"100081593-13";13;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081593";"100081593-14";14;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081593";"100081593-20";20;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081594";"100081594-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081595";"100081595-10";10;"Sanitas Troesch AG, Sierre";1;"Sanitas Troesch AG";"H00000037"
"100081596";"100081596-10";10;"Sanitas Troesch AG, Sierre";1;"Sanitas Troesch AG";"H00000037"
"100081597";"100081597-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081598";"100081598-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081598";"100081598-11";11;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081598";"100081598-12";12;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081598";"100081598-13";13;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081598";"100081598-14";14;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081599";"100081599-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081600";"100081600-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081601";"100081601-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081602";"100081602-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081602";"100081602-11";11;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081602";"100081602-12";12;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081602";"100081602-20";20;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081604";"100081604-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081605";"100081605-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081605";"100081605-20";20;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081606";"100081606-10";10;"Sanitas Troesch AG, Toffen";1;"Sanitas Troesch AG";"H00000026"
"100081607";"100081607-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081608";"100081608-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081609";"100081609-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081609";"100081609-11";11;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081609";"100081609-12";12;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081610";"100081610-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081611";"100081611-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081612";"100081612-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081612";"100081612-11";11;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081613";"100081613-10";10;"Sanitas Troesch AG, Toffen";1;"Sanitas Troesch AG";"H00000026"
"100081614";"100081614-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081614";"100081614-11";11;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081615";"100081615-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081615";"100081615-20";20;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081615";"100081615-21";21;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081615";"100081615-22";22;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081615";"100081615-30";30;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081615";"100081615-31";31;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081615";"100081615-40";40;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081616";"100081616-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081616";"100081616-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081617";"100081617-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081617";"100081617-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081618";"100081618-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081618";"100081618-11";11;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081619";"100081619-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081620";"100081620-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081620";"100081620-11";11;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081620";"100081620-20";20;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081620";"100081620-21";21;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081620";"100081620-30";30;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081620";"100081620-31";31;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081620";"100081620-40";40;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081624";"100081624-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081624";"100081624-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081625";"100081625-10";10;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100081625";"100081625-11";11;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100081625";"100081625-12";12;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100081625";"100081625-13";13;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100081626";"100081626-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081626";"100081626-11";11;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081626";"100081626-12";12;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081626";"100081626-13";13;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081626";"100081626-14";14;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081626";"100081626-15";15;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081626";"100081626-20";20;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081627";"100081627-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081628";"100081628-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081629";"100081629-10";10;"Sanitas Troesch AG, Sierre";1;"Sanitas Troesch AG";"H00000037"
"100081630";"100081630-10";10;"Sanitas Troesch AG, Sierre";1;"Sanitas Troesch AG";"H00000037"
"100081631";"100081631-10";10;"Sanitas Troesch AG, Carouge";1;"Sanitas Troesch AG";"H00000037"
"100081632";"100081632-10";10;"Sanitas Troesch AG, Carouge";1;"Sanitas Troesch AG";"H00000037"
"100081633";"100081633-10";10;"Sanitas Troesch AG, Carouge";1;"Sanitas Troesch AG";"H00000037"
"100081634";"100081634-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081635";"100081635-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081635";"100081635-20";20;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
