"ZollPosition_Nr";"ZollPosition_Bezeichnung";"VK-Auftrag";"VK";"VK-Position";"Lieferadresse";"KundeName";"Warenempfänger";"Land";"Handelspartner_Land";"Handelspartner_Adress_Nr";"Handelspartner_Name";"Handelspartener_Name_Zusatz";"Handelspartner_Strasse";"Handelspartner_Strasse_Nr";"Handelspartner_PLZ";"Handelspartner_Ort";"EORI_Nr";"Geplanter_Liefertermin";"Geplantes_WE_ Datum";"Gewicht_Einzel";"Gewicht_Total";"Betrag";"MengeTotal";"Währung";"MwSt"
"9403.6000";"Holzmöbel";"300012368";"300012368-21";21;"Richter + Frenzel GmbH + CO. KG, Carl-Jordan-Str. 10, DE-83059 Kolbermoor";"Richter + Frenzel Kolbermoor";"H00000343";"DE";"DE ";"H00000343";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Kolbermoor      ";"Carl-Jordan-Str.";"10";"83059     ";"Kolbermoor                    ";"DE-4949692               ";16.09.2011 00:00:00;16.09.2011 00:00:00;42.00;42.00;676.56;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012368";"300012368-22";22;"Richter + Frenzel GmbH + CO. KG, Carl-Jordan-Str. 10, DE-83059 Kolbermoor";"Richter + Frenzel Kolbermoor";"H00000343";"DE";"DE ";"H00000343";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Kolbermoor      ";"Carl-Jordan-Str.";"10";"83059     ";"Kolbermoor                    ";"DE-4949692               ";16.09.2011 00:00:00;16.09.2011 00:00:00;32.00;32.00;475.52;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012369";"300012369-10";10;"Richter + Frenzel GmbH + CO. KG, Kronacherstrasse 100, DE-96052 Bamberg";"Richter + Frenzel Bamberg";"H00000323";"DE";"DE ";"H00000323";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Bamberg         ";"Kronacherstrasse";"100";"96052     ";"Bamberg                       ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;29.00;29.00;448.68;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012370";"300012370-10";10;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;54.00;54.00;723.64;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012371";"300012371-10";10;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";16.09.2011 00:00:00;16.09.2011 00:00:00;35.50;35.50;463.75;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012371";"300012371-11";11;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";16.09.2011 00:00:00;16.09.2011 00:00:00;30.00;30.00;305.56;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012371";"300012371-20";20;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";16.09.2011 00:00:00;16.09.2011 00:00:00;34.00;34.00;607.82;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012372";"300012372-10";10;"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg";"Richter + Frenzel Augsburg";"H00000347";"DE";"DE ";"H00000347";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Augsburg        ";"Stauffenbergstr.";"5-9";"86161     ";"Augsburg                      ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;24.00;24.00;414.79;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012373";"300012373-10";10;"Richter + Frenzel GmbH + Co.KG, Hechtsheimer Strasse 2, DE-55131 Mainz";"Richter + Frenzel Mainz";"H00000370";"DE";"DE ";"H00000370";"Richter + Frenzel GmbH + Co.KG     ";"Niederlassung Mainz           ";"Hechtsheimer Strasse";"2";"55131     ";"Mainz                         ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;23.00;23.00;408.19;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012374";"300012374-10";10;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;31.00;31.00;462.34;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"300012375";"300012375-10";10;"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg";"Richter + Frenzel Augsburg";"H00000347";"DE";"DE ";"H00000347";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Augsburg        ";"Stauffenbergstr.";"5-9";"86161     ";"Augsburg                      ";"DE-4949692               ";15.09.2011 00:00:00;15.09.2011 00:00:00;10.00;10.00;146.89;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012375";"300012375-11";11;"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg";"Richter + Frenzel Augsburg";"H00000347";"DE";"DE ";"H00000347";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Augsburg        ";"Stauffenbergstr.";"5-9";"86161     ";"Augsburg                      ";"DE-4949692               ";15.09.2011 00:00:00;15.09.2011 00:00:00;21.00;21.00;314.50;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012375";"300012375-12";12;"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg";"Richter + Frenzel Augsburg";"H00000347";"DE";"DE ";"H00000347";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Augsburg        ";"Stauffenbergstr.";"5-9";"86161     ";"Augsburg                      ";"DE-4949692               ";15.09.2011 00:00:00;15.09.2011 00:00:00;37.00;37.00;265.07;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012376";"300012376-10";10;"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg";"Richter + Frenzel Augsburg";"H00000347";"DE";"DE ";"H00000347";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Augsburg        ";"Stauffenbergstr.";"5-9";"86161     ";"Augsburg                      ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;12.00;12.00;225.52;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012377";"300012377-10";10;"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"H00000236";"DE";"DE ";"H00000236";"Richter + Frenzel GmbH + Co. KG    ";"Niederlassung Würzburg        ";"Leitenäckerweg";"6";"97084     ";"Würzburg                      ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;20.00;20.00;295.67;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012378";"300012378-10";10;"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg";"Richter + Frenzel Augsburg";"H00000347";"DE";"DE ";"H00000347";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Augsburg        ";"Stauffenbergstr.";"5-9";"86161     ";"Augsburg                      ";"DE-4949692               ";15.09.2011 00:00:00;15.09.2011 00:00:00;37.00;37.00;533.90;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012379";"300012379-10";10;"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg";"Richter + Frenzel Augsburg";"H00000347";"DE";"DE ";"H00000347";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Augsburg        ";"Stauffenbergstr.";"5-9";"86161     ";"Augsburg                      ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;54.00;54.00;831.93;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012379";"300012379-11";11;"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg";"Richter + Frenzel Augsburg";"H00000347";"DE";"DE ";"H00000347";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Augsburg        ";"Stauffenbergstr.";"5-9";"86161     ";"Augsburg                      ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;30.00;30.00;306.97;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012379";"300012379-12";12;"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg";"Richter + Frenzel Augsburg";"H00000347";"DE";"DE ";"H00000347";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Augsburg        ";"Stauffenbergstr.";"5-9";"86161     ";"Augsburg                      ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;37.00;37.00;501.89;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012380";"300012380-10";10;"Richter + Frenzel GmbH + CO. KG, Kronacherstrasse 100, DE-96052 Bamberg";"Richter + Frenzel Bamberg";"H00000323";"DE";"DE ";"H00000323";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Bamberg         ";"Kronacherstrasse";"100";"96052     ";"Bamberg                       ";"DE-4949692               ";15.09.2011 00:00:00;15.09.2011 00:00:00;35.00;35.00;0.00;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012381";"300012381-10";10;"Richter + Frenzel Gmbh + Co. KG, Heisenbergstrasse 40, DE-50169 Kerpen- Türnich";"Richter + Frenzel Kerpen-Türnich";"H00000966";"DE";"DE ";"H00000966";"Richter + Frenzel Gmbh + Co. KG    ";"Niederlassung Kerpen- Türnich ";"Heisenbergstrasse";"40";"50169     ";"Kerpen- Türnich               ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;21.00;21.00;375.71;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012381";"300012381-11";11;"Richter + Frenzel Gmbh + Co. KG, Heisenbergstrasse 40, DE-50169 Kerpen- Türnich";"Richter + Frenzel Kerpen-Türnich";"H00000966";"DE";"DE ";"H00000966";"Richter + Frenzel Gmbh + Co. KG    ";"Niederlassung Kerpen- Türnich ";"Heisenbergstrasse";"40";"50169     ";"Kerpen- Türnich               ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;26.00;26.00;336.16;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012381";"300012381-12";12;"Richter + Frenzel Gmbh + Co. KG, Heisenbergstrasse 40, DE-50169 Kerpen- Türnich";"Richter + Frenzel Kerpen-Türnich";"H00000966";"DE";"DE ";"H00000966";"Richter + Frenzel Gmbh + Co. KG    ";"Niederlassung Kerpen- Türnich ";"Heisenbergstrasse";"40";"50169     ";"Kerpen- Türnich               ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;19.00;19.00;407.72;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012382";"300012382-10";10;"Richter + Frenzel GmbH + Co.KG, Hechtsheimer Strasse 2, DE-55131 Mainz";"Richter + Frenzel Mainz";"H00000370";"DE";"DE ";"H00000370";"Richter + Frenzel GmbH + Co.KG     ";"Niederlassung Mainz           ";"Hechtsheimer Strasse";"2";"55131     ";"Mainz                         ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;54.00;54.00;834.75;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012383";"300012383-10";10;"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"H00000236";"DE";"DE ";"H00000236";"Richter + Frenzel GmbH + Co. KG    ";"Niederlassung Würzburg        ";"Leitenäckerweg";"6";"97084     ";"Würzburg                      ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;54.00;54.00;723.64;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012384";"300012384-10";10;"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"H00000236";"DE";"DE ";"H00000236";"Richter + Frenzel GmbH + Co. KG    ";"Niederlassung Würzburg        ";"Leitenäckerweg";"6";"97084     ";"Würzburg                      ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;26.00;26.00;350.76;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012384";"300012384-11";11;"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"H00000236";"DE";"DE ";"H00000236";"Richter + Frenzel GmbH + Co. KG    ";"Niederlassung Würzburg        ";"Leitenäckerweg";"6";"97084     ";"Würzburg                      ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;30.00;30.00;306.97;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012384";"300012384-12";12;"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"H00000236";"DE";"DE ";"H00000236";"Richter + Frenzel GmbH + Co. KG    ";"Niederlassung Würzburg        ";"Leitenäckerweg";"6";"97084     ";"Würzburg                      ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;20.00;20.00;499.53;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012384";"300012384-13";13;"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"H00000236";"DE";"DE ";"H00000236";"Richter + Frenzel GmbH + Co. KG    ";"Niederlassung Würzburg        ";"Leitenäckerweg";"6";"97084     ";"Würzburg                      ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;25.00;25.00;548.50;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012385";"300012385-10";10;"Richter + Frenzel GmbH + Co.KG, Benzstrasse 1, DE-63741 Aschaffenburg";"Richter + Frenzel Aschaffenburg";"H00000360";"DE";"DE ";"H00000360";"Richter + Frenzel GmbH + Co.KG     ";"Niederlassung Aschaffenburg   ";"Benzstrasse";"1";"63741     ";"Aschaffenburg                 ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;14.00;14.00;305.56;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012386";"300012386-10";10;"Richter + Frenzel GmbH + Co.KG, Benzstrasse 1, DE-63741 Aschaffenburg";"Richter + Frenzel Aschaffenburg";"H00000360";"DE";"DE ";"H00000360";"Richter + Frenzel GmbH + Co.KG     ";"Niederlassung Aschaffenburg   ";"Benzstrasse";"1";"63741     ";"Aschaffenburg                 ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;39.00;39.00;728.35;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012387";"300012387-10";10;"Richter + Frenzel GmbH + Co.KG, Benzstrasse 1, DE-63741 Aschaffenburg";"Richter + Frenzel Aschaffenburg";"H00000360";"DE";"DE ";"H00000360";"Richter + Frenzel GmbH + Co.KG     ";"Niederlassung Aschaffenburg   ";"Benzstrasse";"1";"63741     ";"Aschaffenburg                 ";"DE-4949692               ";13.09.2011 00:00:00;13.09.2011 00:00:00;22.00;22.00;331.45;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012388";"300012388-10";10;"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"H00000236";"DE";"DE ";"H00000236";"Richter + Frenzel GmbH + Co. KG    ";"Niederlassung Würzburg        ";"Leitenäckerweg";"6";"97084     ";"Würzburg                      ";"DE-4949692               ";23.09.2011 00:00:00;23.09.2011 00:00:00;26.40;26.40;478.41;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012388";"300012388-11";11;"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"H00000236";"DE";"DE ";"H00000236";"Richter + Frenzel GmbH + Co. KG    ";"Niederlassung Würzburg        ";"Leitenäckerweg";"6";"97084     ";"Würzburg                      ";"DE-4949692               ";23.09.2011 00:00:00;23.09.2011 00:00:00;31.50;31.50;280.97;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012389";"300012389-10";10;"Richter + Frenzel GmbH + CO. KG, Kronacherstrasse 100, DE-96052 Bamberg";"Richter + Frenzel Bamberg";"H00000323";"DE";"DE ";"H00000323";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Bamberg         ";"Kronacherstrasse";"100";"96052     ";"Bamberg                       ";"DE-4949692               ";23.09.2011 00:00:00;23.09.2011 00:00:00;35.50;35.50;458.81;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012389";"300012389-20";20;"Richter + Frenzel GmbH + CO. KG, Kronacherstrasse 100, DE-96052 Bamberg";"Richter + Frenzel Bamberg";"H00000323";"DE";"DE ";"H00000323";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Bamberg         ";"Kronacherstrasse";"100";"96052     ";"Bamberg                       ";"DE-4949692               ";23.09.2011 00:00:00;23.09.2011 00:00:00;34.00;34.00;607.82;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012389";"300012389-21";21;"Richter + Frenzel GmbH + CO. KG, Kronacherstrasse 100, DE-96052 Bamberg";"Richter + Frenzel Bamberg";"H00000323";"DE";"DE ";"H00000323";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Bamberg         ";"Kronacherstrasse";"100";"96052     ";"Bamberg                       ";"DE-4949692               ";23.09.2011 00:00:00;23.09.2011 00:00:00;24.00;24.00;414.79;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"300012390";"300012390-10";10;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";22.09.2011 00:00:00;22.09.2011 00:00:00;14.00;14.00;217.28;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"300012390";"300012390-11";11;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";22.09.2011 00:00:00;22.09.2011 00:00:00;3.00;6.00;65.91;2.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"300012390";"300012390-20";20;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";22.09.2011 00:00:00;22.09.2011 00:00:00;14.00;14.00;217.28;1.00;"Euro";19
"9403.9090";"Möbelteile aus Holz";"300012390";"300012390-21";21;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";22.09.2011 00:00:00;22.09.2011 00:00:00;3.00;6.00;65.91;2.00;"Euro";19
"9403.6000";"Holzmöbel";"300012391";"300012391-10";10;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";20.09.2011 00:00:00;20.09.2011 00:00:00;28.00;28.00;339.46;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012391";"300012391-11";11;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";20.09.2011 00:00:00;20.09.2011 00:00:00;29.00;29.00;448.68;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012392";"300012392-10";10;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";20.09.2011 00:00:00;20.09.2011 00:00:00;26.00;26.00;423.73;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012393";"300012393-10";10;"Richter + Frenzel GmbH + CO. KG, Eriagstr. 11, DE-85053 Ingolstadt";"Richter + Frenzel Ingolstadt";"H00000348";"DE";"DE ";"H00000348";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Ingolstadt      ";"Eriagstr.";"11";"85053     ";"Ingolstadt                    ";"DE-4949692               ";22.09.2011 00:00:00;22.09.2011 00:00:00;29.00;29.00;509.42;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012394";"300012394-10";10;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";20.09.2011 00:00:00;20.09.2011 00:00:00;50.00;50.00;645.01;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012394";"300012394-11";11;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";20.09.2011 00:00:00;20.09.2011 00:00:00;20.00;20.00;295.67;1.00;"Euro";19
"9403.6000";"Holzmöbel";"300012394";"300012394-12";12;"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"H00000322";"DE";"DE ";"H00000322";"Richter + Frenzel GmbH + CO. KG    ";"Niederlassung Nürnberg        ";"Donaustrasse";"125";"90451     ";"Nürnberg                      ";"DE-4949692               ";20.09.2011 00:00:00;20.09.2011 00:00:00;26.00;26.00;265.54;1.00;"Euro";19
